1.000000000000000 0.000000000000000
0.999972584682756 0.000001857631749
0.999890341737423 0.000007454726696
0.999753280182866 0.000016858663610
0.999561415049429 0.000030181488297
0.999314767377287 0.000047580911206
0.999013364214136 0.000069251819748
0.998657238612229 0.000095429830164
0.998246429624752 0.000126384052115
0.997780982301540 0.000162411503557
0.997260947684137 0.000203842299463
0.996686382800198 0.000251018933746
0.996057350657239 0.000304303101397
0.995373920235722 0.000364063553374
0.994636166481494 0.000430672161515
0.993844170297569 0.000504489774921
0.992998018535252 0.000585867846125
0.992097803984621 0.000675129629091
0.991143625364344 0.000772567783510
0.990135587310861 0.000878430424640
0.989073800366903 0.000992913784007
0.987958380969374 0.001116147652610
0.986789451436580 0.001248176931448
0.985567139954818 0.001388992650794
0.984291580564316 0.001538579105093
0.982962913144534 0.001696987062340
0.981581283398829 0.001864212164075
0.980146842838472 0.002040175253981
0.978659748766034 0.002224737701538
0.977120164258138 0.002417678749940
0.975528258147577 0.002618690612683
0.973884205004793 0.002827377160186
0.972188185118741 0.003043226358548
0.970440384477113 0.003265635945990
0.968640994745946 0.003493968372826
0.966790213248601 0.003727792298100
0.964888242944126 0.003966863140592
0.962935292404997 0.004210878770231
0.960931575794250 0.004459493372515
0.958877312841991 0.004712346044631
0.956772728821300 0.004969034648267
0.954618054523534 0.005229129331408
0.952413526233010 0.005492142092599
0.950159385701097 0.005757549537084
0.947855880119706 0.006024870484656
0.945503262094184 0.006293718240648
0.943101789615607 0.006564055959224
0.940651726032496 0.006835943880633
0.938153340021932 0.007109432631897
0.935606905560095 0.007384603087834
0.933012701892219 0.007661577052197
0.930371013501972 0.007940521286512
0.927682130080253 0.008221647607895
0.924946346493432 0.008505203044677
0.922163962751008 0.008791427691484
0.919335283972712 0.009080564723196
0.916460620355050 0.009372682176857
0.913540287137281 0.009667732832606
0.910574604566852 0.009965689998792
0.907563897864277 0.010266553800025
0.904508497187474 0.010570335344794
0.901408737595557 0.010877047518856
0.898264959012098 0.011186710862496
0.895077506187845 0.011499357000378
0.891846728662920 0.011815030498185
0.888572980728485 0.012133774272690
